,id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,hardship_flag,disbursement_method,debt_settlement_flag
771,37781315,2000,2000,2000, 36 months,11.44,65.9,B,B4,MORTGAGE,31000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37781315,debt_consolidation,372xx,TN,11.49,0,Mar-02,670,674,1,3,0,2151,65.2,11,f,0,0,2370.274587,2370.27,2000,370.27,0,0,0,Dec-17,65.68,Dec-17,709,705,0,1,Individual,0,0,0,0,0,N,Cash,N
772,37257594,32000,32000,32000, 60 months,15.99,778.01,D,D2,MORTGAGE,101000,Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37257594,debt_consolidation,544xx,WI,31.63,1,Jun-95,715,719,0,18,0,28197,31.8,30,w,15891.12,15891.12,27965.72,27965.72,16108.88,11856.84,0,0,0,Dec-17,778.01,Dec-17,664,660,0,1,Individual,0,0,0,0,0,N,Cash,N
773,37317200,6000,6000,6000, 36 months,10.49,194.99,B,B3,MORTGAGE,34000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37317200,credit_card,167xx,PA,18.57,0,Nov-05,740,744,2,8,0,6280,43,12,f,0,0,6990.02844,6990.03,6000,990.03,0,0,0,Jul-17,1145.57,Dec-17,664,660,0,1,Individual,0,0,0,0,0,N,Cash,N
774,37137918,5800,5800,5800, 36 months,8.67,183.55,B,B1,RENT,45000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37137918,other,606xx,IL,14.72,0,Sep-00,690,694,0,3,0,371,18.5,9,f,0,0,6603.566619,6603.57,5800,803.57,0,0,0,Dec-17,183.51,Dec-17,714,710,0,1,Individual,0,0,0,0,0,N,Cash,N
775,37671268,20000,20000,20000, 36 months,11.99,664.2,B,B5,MORTGAGE,65000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37671268,credit_card,030xx,NH,26.66,0,May-03,680,684,2,14,0,29307,73.3,24,f,3.51,3.51,23901.97,23901.97,19996.49,3905.48,0,0,0,Dec-17,664.2,Dec-17,679,675,0,1,Individual,0,0,0,0,0,N,Cash,N
776,37611339,5000,5000,5000, 36 months,10.49,162.49,B,B3,RENT,55000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37611339,debt_consolidation,117xx,NY,22.78,0,Nov-88,705,709,0,13,0,16985,84.1,18,f,0,0,5845.212836,5845.21,5000,845.21,0,0,0,Dec-17,162.43,Dec-17,654,650,0,1,Individual,0,0,0,0,0,N,Cash,N
777,37751264,20000,20000,20000, 36 months,7.49,622.04,A,A4,RENT,91000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37751264,credit_card,605xx,IL,9.47,1,Aug-00,715,719,1,11,0,16002,47.6,35,f,0,0,22353.02239,22353.02,20000,2353.02,0,0,0,Aug-17,3082.26,Sep-17,654,650,0,1,Individual,0,0,0,0,0,N,Cash,N
778,37681197,10000,10000,10000, 36 months,12.39,334.01,C,C1,RENT,60000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37681197,debt_consolidation,852xx,AZ,16.76,0,Jul-95,685,689,1,9,0,13248,56.1,19,f,0,0,12013.99204,12013.99,10000,2013.99,0,0,0,Dec-17,333.96,Dec-17,689,685,0,1,Individual,0,0,0,0,0,N,Cash,N
779,37780889,15275,15275,15275, 36 months,19.99,567.6,E,E3,RENT,45000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37780889,vacation,532xx,WI,33.53,0,Aug-08,790,794,2,8,0,4,0,12,f,0,0,18554.73,18554.73,15275,3279.73,0,0,0,Mar-16,10633.78,Apr-16,679,675,0,1,Individual,0,0,0,0,0,N,Cash,N
780,37691088,12000,12000,12000, 60 months,8.67,247.19,B,B1,MORTGAGE,105000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37691088,major_purchase,320xx,FL,19.08,0,May-02,720,724,0,10,0,26096,81.8,32,w,0,0,13536.4,13536.4,12000,1536.4,0,0,0,Sep-16,8848.46,Oct-16,699,695,0,1,Individual,0,0,0,0,0,N,Cash,N
781,36210828,4000,4000,4000, 36 months,12.39,133.61,C,C1,RENT,25000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=36210828,debt_consolidation,913xx,CA,22.28,0,Aug-02,675,679,0,7,0,3805,64.5,10,w,0,0,4682.1,4682.1,4000,682.1,0,0,0,Oct-16,1880.42,Dec-17,754,750,0,1,Individual,0,0,0,0,0,N,Cash,N
782,37741087,8400,8400,8400, 36 months,12.39,280.57,C,C1,MORTGAGE,44900,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37741087,debt_consolidation,762xx,TX,34.8,0,Jul-98,680,684,1,11,0,9098,74.6,52,f,0,0,8468.16,8468.16,8400,68.16,0,0,0,Jan-15,3828.19,Jan-15,689,685,0,1,Individual,0,0,0,0,0,N,Cash,N
783,37751312,20000,20000,20000, 36 months,9.49,640.57,B,B2,MORTGAGE,150000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37751312,debt_consolidation,064xx,CT,13.17,0,Feb-99,715,719,1,15,0,21811,58,52,f,0,0,22837.57675,22837.58,20000,2837.58,0,0,0,Apr-17,6198.58,Aug-17,749,745,0,1,Individual,0,0,0,0,0,N,Cash,N
784,37651203,8400,8400,8400, 36 months,13.66,285.71,C,C3,RENT,54000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37651203,moving,750xx,TX,16.6,3,Aug-00,665,669,1,11,0,1703,37.8,22,f,0,0,9400.84,9400.84,8400,1000.84,0,0,0,Dec-15,6267.59,Oct-16,619,615,0,1,Individual,0,0,0,0,0,N,Cash,N
785,36723433,4000,4000,4000, 36 months,15.59,139.82,D,D1,RENT,45000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=36723433,debt_consolidation,926xx,CA,9.01,0,Oct-86,660,664,2,14,1,8640,38.4,30,w,0,0,4208.76,4208.76,4000,208.76,0,0,0,May-15,294.68,May-17,599,595,0,1,Individual,0,0,0,0,0,N,Cash,N
786,37681189,10000,10000,10000, 36 months,6.99,308.73,A,A3,MORTGAGE,62000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37681189,credit_card,840xx,UT,6.77,0,Apr-03,695,699,0,15,0,10183,29.9,54,w,0,0,11108.27033,11108.27,10000,1108.27,0,0,0,Dec-17,308.54,Dec-17,749,745,0,1,Individual,0,0,0,0,0,N,Cash,N
787,37631246,7000,7000,7000, 36 months,9.49,224.2,B,B2,MORTGAGE,106000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37631246,credit_card,773xx,TX,9.89,1,Jan-98,660,664,0,9,0,4879,37.8,47,f,0,0,7633.67,7633.67,7000,633.67,0,0,0,Feb-16,22.59,Dec-17,699,695,0,1,Individual,0,0,0,0,0,N,Cash,N
788,37721298,35000,35000,35000, 36 months,8.67,1107.63,B,B1,OWN,120000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37721298,credit_card,706xx,LA,25.04,0,May-79,690,694,0,19,0,59443,70.8,46,f,0,0,38734.09,38734.09,35000,3734.09,0,0,0,Jul-16,18822.04,Aug-16,774,770,0,1,Individual,0,0,0,0,0,N,Cash,N
789,37761281,15000,15000,15000, 36 months,8.19,471.37,A,A5,MORTGAGE,72000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37761281,debt_consolidation,857xx,AZ,13.17,0,Oct-02,680,684,0,10,0,18983,77.2,22,f,0,0,16892.39437,16892.39,15000,1892.39,0,0,0,Jun-17,3232.9,Jun-17,704,700,0,1,Individual,0,0,0,0,0,N,Cash,N
790,37641108,12000,12000,12000, 36 months,8.19,377.09,A,A5,MORTGAGE,45000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37641108,debt_consolidation,761xx,TX,16.32,0,Apr-99,680,684,0,10,0,16560,67.6,17,w,0,0,13127.97,13127.97,12000,1127.97,0,0,0,May-16,7102.72,Dec-17,694,690,1,1,Individual,0,0,0,0,0,N,Cash,N
791,37631226,2925,2925,2925, 36 months,12.99,98.55,C,C2,MORTGAGE,38000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37631226,car,936xx,CA,3.1,0,Feb-95,660,664,0,7,1,2517,53.6,35,f,0,0,3544.224193,3544.22,2925,619.22,0,0,0,Dec-17,98.14,Dec-17,669,665,0,1,Individual,0,0,0,1,0,N,Cash,N
792,37711286,5000,5000,5000, 36 months,6.99,154.37,A,A3,MORTGAGE,50000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37711286,debt_consolidation,799xx,TX,3.34,0,Jun-86,690,694,0,9,1,2821,20.7,13,f,0,0,5554.115543,5554.12,5000,554.12,0,0,0,Dec-17,154.08,Dec-17,719,715,0,1,Individual,0,0,0,0,1,N,Cash,N
793,37741242,13200,13200,13200, 60 months,11.99,293.57,B,B5,RENT,50000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37741242,debt_consolidation,980xx,WA,14.55,0,May-96,670,674,0,8,0,23793,49,17,f,6236.4,6236.4,10555.33,10555.33,6963.6,3591.73,0,0,0,Dec-17,293.57,Dec-17,719,715,0,1,Individual,0,0,0,0,0,N,Cash,N
794,37741264,7000,7000,7000, 36 months,6.49,214.52,A,A2,RENT,65000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37741264,debt_consolidation,100xx,NY,7.94,0,Feb-01,740,744,0,12,0,10294,38.3,39,f,0,0,7672.114177,7672.11,7000,672.11,0,0,0,Apr-17,1580.54,Dec-17,759,755,0,1,Individual,0,0,0,0,0,N,Cash,N
795,37307703,11750,11750,11750, 36 months,14.99,407.27,C,C5,MORTGAGE,53000,Not Verified,Dec-14,Late (31-120 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=37307703,home_improvement,444xx,OH,10.01,0,Sep-95,705,709,0,9,0,4331,52.2,22,f,1583.75,1583.75,13038.32,13038.32,10166.25,2851.71,20.36,0,0,Sep-17,834.9,Dec-17,594,590,0,1,Individual,0,0,0,0,0,N,Cash,N
796,37671229,7600,7600,7600, 36 months,14.99,263.42,C,C5,MORTGAGE,47000,Not Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37671229,home_improvement,802xx,CO,20.91,2,Jul-00,660,664,0,4,1,2934,97.8,10,f,0,0,6759.04,6759.04,4457.2,1595.13,0,706.71,127.2078,Nov-16,263.42,Jun-17,549,545,0,1,Individual,0,0,0,1,0,N,Cash,N
797,37641163,1500,1500,1500, 36 months,15.59,52.44,D,D1,RENT,40000,Not Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37641163,renewable_energy,104xx,NY,21.54,11,Feb-01,660,664,0,11,0,3804,53.6,28,f,0,0,1426.39,1426.39,1011.51,350.63,0,64.25,11.565,Feb-17,52.44,Aug-17,529,525,0,1,Individual,0,0,0,0,0,N,Cash,N
798,37791101,15450,15450,15450, 36 months,9.49,494.84,B,B2,RENT,44000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37791101,debt_consolidation,900xx,CA,11.24,0,Mar-02,735,739,0,8,0,9070,24.9,11,f,0,0,17805.95962,17805.96,15450,2355.96,0,0,0,Dec-17,494.71,Dec-17,689,685,0,1,Individual,0,0,0,0,0,N,Cash,N
799,37691283,10000,10000,10000, 36 months,7.49,311.02,A,A4,MORTGAGE,165000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37691283,credit_card,170xx,PA,21.2,0,Dec-00,680,684,0,22,0,89205,84.9,35,f,0,0,11181.22005,11181.22,10000,1181.22,0,0,0,Oct-17,623.8,Nov-17,679,675,0,1,Individual,0,0,0,0,0,N,Cash,N
800,37821011,13000,13000,13000, 60 months,10.49,279.36,B,B3,MORTGAGE,36180,Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37821011,debt_consolidation,871xx,NM,12.58,0,Oct-94,710,714,0,6,0,4166,24.5,27,f,6024.17,6024.17,10049.38,10049.38,6975.83,3073.55,0,0,0,Dec-17,279.36,Dec-17,699,695,0,1,Individual,0,0,0,0,0,N,Cash,N
801,37731161,16450,16450,16450, 36 months,15.59,575.01,D,D1,MORTGAGE,110000,Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37731161,debt_consolidation,601xx,IL,10.89,0,Oct-98,685,689,0,14,0,13757,46.6,38,f,0,0,9214.66,9214.66,6375.08,2810.83,28.75,0,0,May-16,603.76,Dec-17,509,505,0,1,Individual,0,0,0,0,0,N,Cash,N
802,37247466,35000,35000,35000, 60 months,10.49,752.12,B,B3,MORTGAGE,450000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37247466,debt_consolidation,495xx,MI,15.76,0,Aug-77,725,729,1,25,0,145238,64.4,48,f,16219.04,16219.04,27083.71,27083.71,18780.96,8302.75,0,0,0,Dec-17,752.12,Dec-17,784,780,0,1,Individual,0,0,0,0,0,N,Cash,N
803,37691257,16000,16000,16000, 36 months,9.49,512.46,B,B2,RENT,48000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37691257,debt_consolidation,483xx,MI,15.2,0,Apr-98,665,669,1,10,1,6910,51.2,24,f,0,0,18168.94602,18168.95,16000,2168.95,0,0,0,Dec-16,6390.81,Dec-17,684,680,0,1,Individual,0,0,0,1,0,N,Cash,N
804,37621201,12000,12000,12000, 36 months,11.99,398.52,B,B5,RENT,45000,Not Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37621201,credit_card,900xx,CA,29.15,0,Sep-04,675,679,0,11,0,15177,78.2,15,f,0,0,11124.15,11124.15,8586.35,2165.7,0,372.1,66.978,Mar-17,398.52,Sep-17,554,550,0,1,Individual,0,0,0,0,0,N,Cash,N
805,37701186,20000,20000,20000, 36 months,12.39,668.02,C,C1,RENT,75000,Source Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37701186,other,073xx,NJ,14.28,0,Nov-10,705,709,0,4,0,15435,70.2,4,f,0,0,20694.85,20694.85,16761.01,3933.84,0,0,0,Jul-17,668.02,Dec-17,559,555,0,1,Individual,0,0,0,0,0,N,Cash,N
806,37720962,6425,6425,6425, 36 months,20.99,242.03,E,E4,OWN,21600,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37720962,debt_consolidation,300xx,GA,33.71,0,Oct-97,695,699,3,19,0,9280,21.3,26,f,0,0,8476.919415,8476.92,6425,2051.92,0,0,0,Jan-17,2675.69,Sep-17,689,685,0,1,Individual,0,0,0,0,0,N,Cash,N
807,37791102,17000,17000,17000, 60 months,10.49,365.32,B,B3,RENT,88000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37791102,credit_card,951xx,CA,17.56,0,Jan-06,665,669,1,12,0,15606,46,23,w,0,0,20861.07376,20861.07,17000,3861.07,0,0,0,Sep-17,9180.74,Aug-17,714,710,0,1,Individual,0,0,0,0,0,N,Cash,N
808,37137586,16150,16150,16150, 36 months,15.59,564.53,D,D1,OWN,44928,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37137586,debt_consolidation,870xx,NM,23.87,0,Jan-02,705,709,0,8,0,12025,72.4,26,f,560.01,560.01,19744.56,19744.56,15589.99,4154.57,0,0,0,Nov-17,564.53,Dec-17,674,670,0,1,Individual,0,0,0,0,0,N,Cash,N
809,37731174,16000,16000,16000, 60 months,9.49,335.96,B,B2,OWN,75000,Not Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37731174,debt_consolidation,606xx,IL,16.46,0,Mar-99,710,714,1,14,0,17513,37.5,22,w,7317.27,7317.27,12069.14,12069.14,8682.73,3386.41,0,0,0,Dec-17,335.96,Dec-17,684,680,0,1,Individual,0,0,0,0,0,N,Cash,N
810,37771180,9200,9200,9200, 36 months,6.99,284.03,A,A3,MORTGAGE,62397.83,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37771180,car,563xx,MN,8.54,0,Nov-00,730,734,0,6,0,16104,89,19,f,0,0,9786.14,9786.14,9200,586.14,0,0,0,Jan-16,6381.35,Dec-16,724,720,0,1,Individual,0,0,0,0,0,N,Cash,N
811,37087509,12000,12000,12000, 36 months,8.67,379.76,B,B1,MORTGAGE,80000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37087509,home_improvement,851xx,AZ,6.18,0,Sep-90,670,674,0,14,1,980,4.5,43,f,0,0,13298.8,13298.8,12000,1298.8,0,0,0,Sep-16,5745.06,Nov-17,744,740,0,1,Individual,0,0,0,1,0,N,Cash,N
812,37621221,35000,35000,35000, 60 months,18.54,899.09,E,E1,MORTGAGE,335000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37621221,debt_consolidation,207xx,MD,2.23,0,Nov-01,685,689,0,8,3,25547,90.1,27,f,16675.19,16675.19,33331.19,33331.19,18324.81,15006.38,0,0,0,Dec-17,899.09,Dec-17,729,725,0,1,Individual,0,0,0,0,0,N,Cash,N
813,37671236,14575,14575,14575, 36 months,10.49,473.66,B,B3,OWN,38500,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37671236,credit_card,280xx,NC,20.36,1,May-98,680,684,0,13,0,37277,66.2,43,f,0,0,17005.7278,17005.73,14575,2430.73,0,0,0,Sep-17,1880.25,Sep-17,659,655,0,1,Individual,0,1,0,0,0,N,Cash,N
814,37711078,10000,10000,10000, 36 months,14.31,343.29,C,C4,MORTGAGE,186000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37711078,major_purchase,727xx,AR,25.53,0,Dec-01,715,719,2,9,0,176,9.8,46,f,0,0,12066.15262,12066.15,10000,2066.15,0,0,0,Jan-17,4178.43,Dec-17,629,625,0,1,Individual,0,0,0,0,0,N,Cash,N
815,37611259,2000,2000,2000, 36 months,13.66,68.03,C,C3,MORTGAGE,72000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37611259,vacation,765xx,TX,34.28,0,Aug-04,705,709,0,7,0,9042,86.1,28,f,0,0,2049.3,2049.3,2000,49.3,0,0,0,Feb-15,1982.79,Jan-17,654,650,0,1,Individual,0,0,0,0,0,N,Cash,N
816,37831184,10000,10000,10000, 60 months,18.54,256.89,E,E1,RENT,59000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37831184,debt_consolidation,284xx,NC,17.96,2,Dec-87,660,664,1,4,0,626,62.6,30,f,5118.21,5118.21,9237.74,9237.74,4881.79,4355.95,0,0,0,Dec-17,256.89,Dec-17,689,685,0,1,Individual,1,0,0,0,0,N,Cash,N
817,37721217,7200,7200,7200, 36 months,12.99,242.57,C,C2,OWN,38000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37721217,credit_card,770xx,TX,13.08,0,Aug-99,670,674,0,15,0,12623,64.4,37,f,0,0,8604.103761,8604.1,7200,1404.1,0,0,0,Mar-17,2537.82,Mar-17,714,710,0,1,Individual,0,0,0,0,0,N,Cash,N
818,37741222,11200,11200,11200, 36 months,15.59,391.5,D,D1,MORTGAGE,67000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37741222,debt_consolidation,234xx,VA,29.02,0,Feb-04,670,674,1,17,0,26004,42.3,33,f,0,0,13916.34489,13916.34,11200,2716.34,0,0,0,Apr-17,3355.54,Sep-17,729,725,0,1,Individual,0,0,0,0,0,N,Cash,N
819,37771192,8000,8000,8000, 36 months,14.99,277.29,C,C5,RENT,35000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37771192,debt_consolidation,113xx,NY,32.1,0,Oct-00,720,724,0,16,0,17772,39.1,66,f,0,0,9979.393844,9979.39,8000,1979.39,0,0,0,Oct-17,1097.98,Dec-17,684,680,0,1,Individual,0,0,0,0,0,N,Cash,N
820,37831162,20000,20000,20000, 36 months,6.03,608.72,A,A1,MORTGAGE,100000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37831162,credit_card,601xx,IL,9.96,0,Dec-96,720,724,0,11,0,31556,44.4,19,w,0,0,21906.85192,21906.85,20000,1906.85,0,0,0,Dec-17,608.35,Dec-17,764,760,0,1,Individual,0,0,0,0,0,N,Cash,N
821,19065801,25000,25000,25000, 36 months,7.49,777.55,A,A4,MORTGAGE,90000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=19065801,other,606xx,IL,9.93,0,Apr-01,770,774,0,12,0,21756,23.5,28,w,0,0,26956.33,26956.33,25000,1956.33,0,0,0,May-16,2488.03,May-16,799,795,0,1,Individual,0,0,0,0,0,N,Cash,N
822,37691249,28000,28000,28000, 60 months,11.44,614.95,B,B4,MORTGAGE,130000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37691249,debt_consolidation,018xx,MA,13.7,0,Sep-97,715,719,0,14,0,35872,61.2,42,f,0,0,29599.15,29599.15,28000,1599.15,0,0,0,Jun-15,26542.2,Jun-15,729,725,0,1,Individual,0,0,0,0,0,N,Cash,N
823,37631183,12000,12000,12000, 36 months,14.99,415.93,C,C5,MORTGAGE,60000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37631183,debt_consolidation,640xx,MO,20.08,0,Sep-04,680,684,1,11,0,10279,91.8,19,f,0,0,14817.85562,14817.86,12000,2817.86,0,0,0,Apr-17,3597.74,May-17,664,660,0,1,Individual,0,0,0,0,0,N,Cash,N
824,37601287,28000,28000,28000, 36 months,6.49,858.05,A,A2,RENT,85000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37601287,credit_card,926xx,CA,15.84,0,May-99,690,694,0,13,0,44459,54.2,21,f,0,0,30879.48767,30879.49,28000,2879.49,0,0,0,Dec-17,857.84,Sep-17,704,700,0,1,Individual,0,0,0,0,0,N,Cash,N
825,37811216,31675,31675,31675, 60 months,13.66,731.46,C,C3,RENT,129000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37811216,credit_card,018xx,MA,20.87,0,Apr-81,705,709,3,29,0,39892,40.7,49,f,15285.13,15285.13,26308.52,26308.52,16389.87,9918.65,0,0,0,Dec-17,731.46,Dec-17,799,795,0,1,Individual,0,0,0,0,0,N,Cash,N
826,36321134,9500,9500,9500, 36 months,9.49,304.27,B,B2,RENT,51000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=36321134,credit_card,108xx,NY,6.47,0,May-00,690,694,0,7,1,7662,49.1,12,f,0,0,10946.15263,10946.15,9500,1446.15,0,0,0,Dec-17,304.21,Dec-17,704,700,0,1,Individual,0,0,0,1,0,N,Cash,N
827,37801276,9600,9600,9600, 36 months,9.49,307.48,B,B2,MORTGAGE,31289,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37801276,home_improvement,891xx,NV,17.76,0,Aug-89,680,684,1,7,0,10538,60.2,15,f,0,0,10277.35,10277.35,9600,677.35,0,0,0,Oct-15,7801.46,Nov-17,734,730,0,1,Individual,0,0,0,0,0,N,Cash,N
828,37611280,8000,8000,8000, 36 months,9.49,256.23,B,B2,RENT,43000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37611280,debt_consolidation,121xx,NY,29.33,0,Feb-05,715,719,2,17,0,10955,37.8,24,f,0,0,8761.26,8761.26,8000,761.26,0,0,0,Feb-16,5434.49,Dec-17,759,755,0,1,Individual,0,0,0,0,0,N,Cash,N
829,37831144,2500,2500,2500, 36 months,11.99,83.03,B,B5,RENT,59000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37831144,other,322xx,FL,2.58,0,Oct-01,660,664,0,5,1,529,18.2,16,f,0,0,2501.67,2501.67,2500,1.67,0,0,0,Dec-14,2503.34,Dec-14,664,660,0,1,Individual,0,0,0,0,0,N,Cash,N
830,35641141,25000,25000,25000, 36 months,6.99,771.82,A,A3,MORTGAGE,111000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=35641141,debt_consolidation,902xx,CA,12.11,0,Oct-00,725,729,0,11,0,30675,57.7,21,f,0,0,26581.2,26581.2,25000,1581.2,0,0,0,Dec-15,18105.74,Jan-17,724,720,0,1,Individual,0,0,0,0,0,N,Cash,N
831,37741188,28000,28000,28000, 36 months,15.99,984.26,D,D2,RENT,110000,Source Verified,Dec-14,Late (31-120 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=37741188,medical,997xx,AK,37.03,0,Jan-02,710,714,0,9,1,15217,83.6,21,f,3812.88,3812.88,31471.45,31471.45,24187.12,7284.33,0,0,0,Sep-17,984.26,Dec-17,619,615,0,1,Individual,0,0,0,0,1,N,Cash,N
832,37681059,7000,7000,7000, 36 months,9.49,224.2,B,B2,RENT,110000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37681059,credit_card,926xx,CA,23.6,0,Dec-00,685,689,1,15,0,35149,80.1,30,f,0,0,7656.6,7656.6,7000,656.6,0,0,0,Feb-16,4745.69,Dec-17,739,735,0,1,Individual,0,0,0,0,0,N,Cash,N
833,37841174,12500,12500,12500, 60 months,8.67,257.49,B,B1,MORTGAGE,49000,Not Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37841174,credit_card,606xx,IL,11.95,0,May-01,690,694,0,11,1,12435,76.3,17,f,5654.46,5654.46,9263.62,9263.62,6845.54,2418.08,0,0,0,Dec-17,257.4909957,Dec-17,759,755,0,1,Individual,0,0,0,0,0,N,Cash,N
